x,y
302.1712986081669,276.19454829887167
302.7370388865335,268.5556386390973
303.1896311092268,260.84451091127784
302.9517048873814,253.47560872902227
302.7613639099051,247.1804869832178
302.4090911279241,241.74438958657424
302.3272729023393,237.1955116692594
302.26181832187143,233.3564093354075
302.4094546574971,230.285127468326
302.5275637259977,228.0281019746608
302.82205098079817,227.02248157972866
303.0576407846385,227.41798526378292
303.4461126277108,228.93438821102635
303.95689010216864,231.34751056882106
304.3655120817349,234.27800845505686
304.6924096653879,237.4224067640455
304.75392773231033,240.9379254112364
304.60314218584824,244.35034032898912
304.2825137486786,247.4802722631913
304.02601099894287,250.38421781055303
303.4208087991543,252.50737424844243
302.53664703932344,254.20589939875396
301.42931763145873,255.16471951900317
299.943454105167,255.13177561520254
298.1547632841336,254.10542049216204
296.5238106273069,252.08433639372964
294.2190485018455,249.0674691149837
291.7752388014764,245.25397529198696
288.6201910411811,241.40318023358958
285.29615283294487,236.52254418687167
280.8369222663559,231.61803534949735
276.4695378130847,226.69442827959787
271.17563025046775,222.3555426236783
265.1405042003742,218.28443409894265
258.9124033602994,214.62754727915413
252.1299226882395,211.3020378233233
244.9039381505916,208.44163025865865
237.52315052047328,205.95330420692693
229.61852041637863,203.96264336554154
221.4948163331029,202.17011469243323
213.39585306648232,200.7360917539466
205.11668245318586,199.58887340315727
196.69334596254868,198.47109872252582
188.35467677003894,197.57687897802066
180.08374141603116,196.86150318241653
171.66699313282493,196.28920254593322
163.53359450625993,196.03136203674657
156.82687560500796,195.82508962939727
150.26150048400638,195.8600717035178
143.4092003872051,196.28805736281424
135.32736030976406,197.2304458902514
127.86188824781125,198.5843567122011
120.889510598249,200.2674853697609
114.11160847859921,201.61398829580872
107.68928678287936,202.89119063664697
101.75142942630349,204.31295250931757
96.80114354104279,205.25036200745404
92.24091483283424,206.20028960596323
88.1927318662674,207.36023168477058
84.35418549301392,208.48818534781645
80.88334839441113,209.79054827825317
78.1066787155289,210.83243862260252
75.68534297242311,211.66595089808203
73.74827437793849,212.53276071846562
72.59861950235079,213.0262085747725
72.27889560188063,213.420966859818
72.0231164815045,213.7367734878544
72.6184931852036,213.98941879028354
74.09479454816288,213.99153503222684
76.4758356385303,213.99322802578146
79.98066851082424,213.99458242062516
84.3845348086594,213.79566593650014
97.10762784692751,211.8365327492001
109.88610227754201,210.0692261993601
122.5088818220336,208.45538095948808
135.6071054576269,207.16430476759047
149.0856843661015,206.13144381407238
162.4685474928812,205.1051550512579
175.97483799430498,204.4841240410063
189.379870395444,203.98729923280504
202.5038963163552,203.98983938624403
215.20311705308416,204.19187150899523
227.3624936424673,204.5534972071962
238.68999491397386,205.24279776575696
249.3519959311791,205.99423821260558
259.48159674494326,206.79539057008446
268.7852773959546,207.83631245606756
277.2282219167637,209.06904996485406
284.98257753341096,210.25523997188324
291.98606202672875,211.4041919775066
298.388849621383,212.52335358200529
304.3110796971064,214.01868286560423
309.6488637576851,215.4149462924834
314.71909100614806,217.1319570339867
319.17527280491845,218.50556562718936
323.34021824393477,220.00445250175147
326.87217459514784,221.20356200140117
330.0977396761183,222.36284960112093
332.67819174089465,223.49027968089675
335.14255339271574,224.3922237447174
337.11404271417257,225.31377899577393
338.69123417133807,226.25102319661914
340.15298733707044,227.0008185572953
341.12238986965633,227.80065484583625
341.8979118957251,228.640523876669
342.5183295165801,229.3124191013352
342.8146636132641,230.24993528106816
342.8517308906113,231.19994822485452
342.881384712489,232.1599585798836
342.50510776999124,233.1279668639069
341.804086215993,233.9023734911255
340.84326897279436,234.7218987929004
339.2746151782355,235.3775190343203
337.21969214258837,235.90201522745625
334.9757537140707,236.121612181965
332.38060297125656,236.097289745572
329.90448237700525,236.2778317964576
327.1235859016042,236.22226543716607
324.2988687212834,236.17781234973285
321.4390949770267,236.14224987978628
318.55127598162136,235.91379990382902
315.8410207852971,235.93103992306322
313.47281662823764,235.74483193845057
310.7782533025901,235.59586555076046
308.4226026420721,235.47669244060836
306.53808211365765,235.38135395248668
305.0304656909261,235.30508316198933
303.6243725527409,235.24406652959146
302.29949804219274,235.19525322367318
301.23959843375417,234.95620257893853
300.1916787470033,234.76496206315082
299.3533429976027,234.41196965052066
298.68267439808216,234.12957572041654
298.1461395184657,233.70366057633322
298.11691161477256,233.3629284610666
298.49352929181805,233.09034276885328
299.1948234334544,232.87227421508263
300.9558587467635,232.4978193720661
303.1646869974108,232.39825549765288
306.13174959792866,232.1186043981223
308.7053996783429,231.69488351849785
316.36431974267435,232.75590681479827
324.4914557941395,234.2047254518386
333.39316463531156,235.9637803614709
343.31453170824926,238.5710242891767
354.4516253665994,241.85681943134136
366.3613002932795,246.0854555450731
378.8890402346236,251.26836443605848
392.1112321876989,257.21469154884676
412.8889857501591,267.7717532390774
431.5111886001273,277.21740259126193
446.80895088010186,288.77392207300954
459.6471607040815,299.6191376584076
470.7177285632652,308.2953101267261
479.57418285061215,315.0362481013809
486.65934628048973,320.82899848110475
489.3274770243918,319.0631987848838
489.0619816195134,315.65055902790704
486.0495852956107,310.52044722232563
480.63966823648855,303.4163577778605
472.51173458919084,294.9330862222884
462.20938767135266,285.14646897783075
449.56751013708214,274.9171751822646
435.8540081096657,264.3337401458117
411.28320648773257,249.86699211664936
389.02656519018603,237.69359369331949
368.6212521521488,227.3548749546556
350.09700172171904,218.68389996372449
333.2776013773752,211.5471199709796
318.0220811019002,205.63769597678368
304.21766488152014,200.71015678142695
291.7741319052161,196.76812542514156
280.8193055241729,193.41450034011325
269.4554444193383,190.7316002720906
260.16435553547063,188.58528021767248
252.3314844283765,186.868224174138
245.86518754270122,185.4945793393104
240.49215003416097,184.39566347144833
236.19372002732877,183.51653077715866
232.754976021863,182.81322462172693
230.2039808174904,182.25057969738154
228.16318465399232,182.00046375790524
227.53054772319385,182.0003710063242
227.82443817855508,182.00029680505935
229.05955054284408,182.00023744404749
230.64764043427527,182.000189955238
232.91811234742022,181.8001519641904
235.33448987793616,181.8401215713523
237.86759190234892,181.87209725708186
240.29407352187914,181.8976778056655
242.43525881750332,181.9181422445324
244.34820705400267,181.7345137956259
245.87856564320214,181.38761103650072
247.1028525145617,181.31008882920057
247.68228201164936,181.24807106336044
247.94582560931948,180.99845685068834
247.9566604874556,180.79876548055068
247.96532838996447,180.63901238444055
247.57226271197158,180.51120990755243
247.05781016957727,180.20896792604194
246.44624813566182,180.16717434083355
245.95699850852947,179.93373947266684
245.16559880682357,179.5469915781335
244.33247904545885,179.23759326250678
243.26598323636708,178.79007461000543
242.01278658909365,178.43205968800436
240.41022927127491,178.3456477504035
239.12818341701993,178.87651820032278
239.90254673361594,179.9012145602582
241.92203738689275,180.12097164820656
245.1376299095142,180.89677731856526
249.11010392761136,181.9174218548522
253.8880831420891,183.53393748388174
259.11046651367127,185.0271499871054
264.688373210937,186.4217199896843
270.9506985687496,188.13737599174743
277.76055885499966,189.90990079339795
287.60844708399975,191.92792063471836
296.4867576671998,194.54233650777468
304.18940613375986,195.43386920621975
310.95152490700787,196.1470953649758
316.76121992560627,196.91767629198063
321.60897594048504,197.5341410335845
325.887180752388,198.4273128268676
329.1097446019104,199.14185026149408
332.28779568152834,199.31348020919526
335.0302365452227,198.8507841673562
336.42418923617817,197.88062733388497
335.93935138894255,196.90450186710797
331.15148111115406,206.72360149368637
324.9211848889232,212.3788811949491
317.7369479111386,215.10310495595928
309.78955832891086,215.88248396476743
301.4316466631287,215.10598717181395
292.54531733050294,213.48478973745117
283.63625386440236,209.38783178996093
270.90900309152187,201.71026543196874
259.1272024732175,195.768212345575
248.901761978574,190.81456987645998
239.7214095828592,186.651655901168
231.77712766628736,183.3213247209344
224.82170213302987,180.65705977674753
218.4573617064239,179.12564782139802
213.16588936513912,178.1005182571184
208.5327114921113,177.48041460569473
204.62616919368904,177.1843316845558
201.10093535495122,177.14746534764464
197.88074828396097,177.31797227811572
195.3045986271688,177.45437782249257
193.04367890173503,177.76350225799405
191.23494312138803,178.01080180639525
189.58795449711042,178.2086414451162
188.27036359768834,178.56691315609297
187.2162908781507,178.85353052487437
186.37303270252056,179.2828244198995
185.69842616201646,179.6262595359196
185.15874092961317,179.90100762873567
184.72699274369054,180.32080610298854
184.38159419495244,180.65664488239082
184.10527535596196,180.72531590591265
183.88422028476958,180.78025272473013
183.70737622781567,181.0242021797841
183.56590098225254,181.21936174382728
183.65272078580205,181.37548939506183
183.52217662864163,181.30039151604947
183.4177413029133,181.44031321283958
183.53419304233063,181.55225057027167
183.8273544338645,181.44180045621732
184.2618835470916,181.35344036497386
185.00950683767329,181.28275229197908
185.60760547013862,181.22620183358327
186.2860843761109,181.3809614668666
187.22886750088873,181.5047691734933
188.38309400071097,181.60381533879462
189.5064752005688,181.4830522710357
191.20518016045503,181.38644181682855
193.16414412836403,181.10915345346285
195.33131530269122,181.2873227627703
199.06505224215297,181.22985821021624
202.85204179372238,181.583886568173
206.0816334349779,181.8671092545384
209.26530674798232,182.09368740363072
212.41224539838586,182.47494992290459
